unit,t,ones,x1,x2,x3,x4,z1,z2,p_uncured,p_cured,C_tilde,G,u,V,G_star,d,C,tau,groupFE,unitFE,e_base,Y_base,cov,e,Y0,Y1,Y
2,1,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9999,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,322.73288168425427,322.73288168425427,322.73288168425427
2,2,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9998,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,323.73288168425427,323.73288168425427,323.73288168425427
2,3,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9997,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,324.73288168425427,324.73288168425427,324.73288168425427
2,4,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9996,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,325.73288168425427,325.73288168425427,325.73288168425427
2,5,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9995,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,326.73288168425427,326.73288168425427,326.73288168425427
2,6,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9994,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,327.73288168425427,327.73288168425427,327.73288168425427
2,7,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9993,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,328.73288168425427,328.73288168425427,328.73288168425427
2,8,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9992,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,329.73288168425427,329.73288168425427,329.73288168425427
2,9,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9991,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,330.73288168425427,330.73288168425427,330.73288168425427
2,10,1,1.3010581962565189,1.2524523991372418,-0.5699038600023714,0.3938894568218282,1.3010581962565189,1.2524523991372418,0.985632892772064,0.985632892772064,1,10000,0.1526547388639301,1.6767720180338301,10002,1,1,-9990,1.3367477110916748,-0.12929605063577965,72.99900818956317,1.2074516604558951,245.9746784185636,74.08590944797753,331.73288168425427,331.73288168425427,331.73288168425427
3,1,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9999,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,164.65988597009942,164.65988597009942,164.65988597009942
3,2,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9998,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,165.65988597009942,165.65988597009942,165.65988597009942
3,3,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9997,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,166.65988597009942,166.65988597009942,166.65988597009942
3,4,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9996,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,167.65988597009942,167.65988597009942,167.65988597009942
3,5,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9995,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,168.65988597009942,168.65988597009942,168.65988597009942
3,6,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9994,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,169.65988597009942,169.65988597009942,169.65988597009942
3,7,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9993,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,170.65988597009942,170.65988597009942,170.65988597009942
3,8,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9992,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,171.65988597009942,171.65988597009942,171.65988597009942
3,9,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9991,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,172.65988597009942,172.65988597009942,172.65988597009942
3,10,1,0.46074738686993805,-1.4001215880069278,0.6329515884651675,-1.4984809626739402,0.46074738686993805,-1.4001215880069278,0.7723158047678093,0.7723158047678093,1,10000,0.9323648624122143,-0.11887498222745566,10002,1,1,-9990,1.3367477110916748,0.6098102561144546,-0.9061245942829985,1.9465579672061293,161.0677091815047,0.18077666413135574,173.65988597009942,173.65988597009942,173.65988597009942
4,1,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,-2,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,187.0126738609731,187.0126738609731,187.0126738609731
4,2,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,-1,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,188.0126738609731,188.0126738609731,188.0126738609731
4,3,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,0,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,189.0126738609731,192.0126738609731,192.0126738609731
4,4,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,1,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,190.0126738609731,192.0126738609731,192.0126738609731
4,5,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,2,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,191.0126738609731,192.0126738609731,192.0126738609731
4,6,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,3,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,192.0126738609731,192.81267386097312,192.81267386097312
4,7,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,4,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,193.0126738609731,193.6126738609731,193.6126738609731
4,8,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,5,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,194.0126738609731,194.31267386097312,194.31267386097312
4,9,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,6,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,195.0126738609731,195.0126738609731,195.0126738609731
4,10,1,0.4546504450554388,-0.7469967394680059,1.0452255631424803,-1.556192516794145,0.4546504450554388,-0.7469967394680059,0.8228537065036996,0.8228537065036996,0,3,0.5957973753102124,-0.5214821301326988,3,0,0,7,-1.3511285250498202,0.5624781799399584,0.2240509396277517,-0.7886503451098618,185.0255298507836,1.310952198042106,196.0126738609731,196.0126738609731,196.0126738609731
5,1,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9999,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,226.69948935935207,226.69948935935207,226.69948935935207
5,2,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9998,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,227.69948935935207,227.69948935935207,227.69948935935207
5,3,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9997,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,228.69948935935207,228.69948935935207,228.69948935935207
5,4,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9996,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,229.69948935935207,229.69948935935207,229.69948935935207
5,5,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9995,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,230.69948935935207,230.69948935935207,230.69948935935207
5,6,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9994,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,231.69948935935207,231.69948935935207,231.69948935935207
5,7,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9993,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,232.69948935935207,232.69948935935207,232.69948935935207
5,8,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9992,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,233.69948935935207,233.69948935935207,233.69948935935207
5,9,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9991,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,234.69948935935207,234.69948935935207,234.69948935935207
5,10,1,-0.6304469553811508,-0.14348372728585657,1.5285870726941848,-1.1529139457025992,-0.6304469553811508,-0.14348372728585657,0.4175994371894354,0.4175994371894354,1,10000,0.5726142649073154,0.4934092039633919,10002,1,1,-9990,1.3367477110916748,1.1289067004917683,9.80314489074968,2.465654411583443,211.87894664134737,10.890046149164034,235.69948935935207,235.69948935935207,235.69948935935207
6,1,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9999,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,283.39613616579857,283.39613616579857,283.39613616579857
6,2,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9998,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,284.39613616579857,284.39613616579857,284.39613616579857
6,3,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9997,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,285.39613616579857,285.39613616579857,285.39613616579857
6,4,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9996,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,286.39613616579857,286.39613616579857,286.39613616579857
6,5,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9995,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,287.39613616579857,287.39613616579857,287.39613616579857
6,6,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9994,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,288.39613616579857,288.39613616579857,288.39613616579857
6,7,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9993,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,289.39613616579857,289.39613616579857,289.39613616579857
6,8,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9992,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,290.39613616579857,290.39613616579857,290.39613616579857
6,9,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9991,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,291.39613616579857,291.39613616579857,291.39613616579857
6,10,1,1.7211763923347438,1.6802219504870233,-0.6099979936737203,1.6401225681957692,1.7211763923347438,1.6802219504870233,0.9949457752458756,0.9949457752458756,1,10000,0.3729229180607945,-0.9011685727391112,10002,1,1,-9990,1.3367477110916748,1.0681501717549828,7.230410202461824,2.4048978828466576,271.2090846648185,8.317311460876178,292.39613616579857,292.39613616579857,292.39613616579857
7,1,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9999,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,240.3416746363615,240.3416746363615,240.3416746363615
7,2,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9998,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,241.3416746363615,241.3416746363615,241.3416746363615
7,3,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9997,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,242.3416746363615,242.3416746363615,242.3416746363615
7,4,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9996,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,243.3416746363615,243.3416746363615,243.3416746363615
7,5,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9995,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,244.3416746363615,244.3416746363615,244.3416746363615
7,6,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9994,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,245.3416746363615,245.3416746363615,245.3416746363615
7,7,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9993,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,246.3416746363615,246.3416746363615,246.3416746363615
7,8,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9992,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,247.3416746363615,247.3416746363615,247.3416746363615
7,9,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9991,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,248.3416746363615,248.3416746363615,248.3416746363615
7,10,1,0.3191114140665976,-0.23755334589087573,-0.10870719384352896,-0.01981379488999235,0.3191114140665976,-0.23755334589087573,0.8204569096500887,0.8204569096500887,1,10000,0.4054592549800873,1.0624652936799437,10002,1,1,-9990,1.3367477110916748,1.5619938049924982,33.20130294228762,2.898741516084173,201.68988676231808,34.288204200701976,249.3416746363615,249.3416746363615,249.3416746363615
8,1,1,0.8218567160629724,-0.112223730958989,0.28742928994620087,-0.4243176200178518,0.8218567160629724,-0.112223730958989,0.9300593623985524,0.9300593623985524,1,10000,0.501123562688008,-0.5685357096210719,10002,1,1,-9999,1.3367477110916748,0.5814355419138297,0.7792999660759969,1.9181832530055045,206.6611200664692,1.8662012244903512,211.9103467012223,211.9103467012223,211.9103467012223
8,2,1,0.8218567160629724,-0.112223730958989,0.28742928994620087,-0.4243176200178518,0.8218567160629724,-0.112223730958989,0.9300593623985524,0.9300593623985524,1,10000,0.501123562688008,-0.5685357096210719,10002,1,1,-9998,1.3367477110916748,0.5814355419138297,0.7792999660759969,1.9181832530055045,206.6611200664692,1.8662012244903512,212.9103467012223,212.9103467012223,212.9103467012223
