unit,t,ones,x1,x2,z1,z2,p_uncured,p_cured,C_tilde,G,u,V,G_star,d,C,tau,groupFE,unitFE,e,Y_base,Y0,Y1,Y
5,5,1,0.29647955298423767,-0.18706003529950976,0.29647955298423767,-0.18706003529950976,0.8174893113032596,0.8174893113032596,1,10000,0.9500183446798474,-0.01570956335153199,10002,1,1,-9995,2.4798598815744843,-0.008440792338374106,1.3012773628155214,3.7726964520516315,9.147095654111554,9.147095654111554,9.147095654111554
6,1,1,-0.8353096782229841,-1.37385548138991,-0.8353096782229841,-1.37385548138991,0.20463925249400822,0.20463925249400822,1,10000,0.9603192589711398,0.5666864103801071,10002,1,1,-9999,2.4798598815744843,0.19540586188432627,-1.0736086801608282,1.6016570632979823,2.976056265357905,2.976056265357905,2.976056265357905
6,2,1,-0.8353096782229841,-1.37385548138991,-0.8353096782229841,-1.37385548138991,0.20463925249400822,0.20463925249400822,1,10000,0.9603192589711398,0.5666864103801071,10002,1,1,-9998,2.4798598815744843,0.19540586188432627,-1.0736086801608282,1.6016570632979823,3.976056265357905,3.976056265357905,3.976056265357905
6,3,1,-0.8353096782229841,-1.37385548138991,-0.8353096782229841,-1.37385548138991,0.20463925249400822,0.20463925249400822,1,10000,0.9603192589711398,0.5666864103801071,10002,1,1,-9997,2.4798598815744843,0.19540586188432627,-1.0736086801608282,1.6016570632979823,4.976056265357905,4.976056265357905,4.976056265357905
6,4,1,-0.8353096782229841,-1.37385548138991,-0.8353096782229841,-1.37385548138991,0.20463925249400822,0.20463925249400822,1,10000,0.9603192589711398,0.5666864103801071,10002,1,1,-9996,2.4798598815744843,0.19540586188432627,-1.0736086801608282,1.6016570632979823,5.976056265357905,5.976056265357905,5.976056265357905
6,5,1,-0.8353096782229841,-1.37385548138991,-0.8353096782229841,-1.37385548138991,0.20463925249400822,0.20463925249400822,1,10000,0.9603192589711398,0.5666864103801071,10002,1,1,-9995,2.4798598815744843,0.19540586188432627,-1.0736086801608282,1.6016570632979823,6.976056265357905,6.976056265357905,6.976056265357905
7,1,1,0.31608839565888047,-1.060186279937625,0.31608839565888047,-1.060186279937625,0.7506503154793913,0.7506503154793913,1,10000,0.9316557359416038,0.5336910614200813,10002,1,1,-9999,2.4798598815744843,-0.9974350359391903,1.0384521492273318,2.520876994862626,3.8952761969225485,3.8952761969225485,3.8952761969225485
7,2,1,0.31608839565888047,-1.060186279937625,0.31608839565888047,-1.060186279937625,0.7506503154793913,0.7506503154793913,1,10000,0.9316557359416038,0.5336910614200813,10002,1,1,-9998,2.4798598815744843,-0.9974350359391903,1.0384521492273318,2.520876994862626,4.8952761969225485,4.8952761969225485,4.8952761969225485
7,3,1,0.31608839565888047,-1.060186279937625,0.31608839565888047,-1.060186279937625,0.7506503154793913,0.7506503154793913,1,10000,0.9316557359416038,0.5336910614200813,10002,1,1,-9997,2.4798598815744843,-0.9974350359391903,1.0384521492273318,2.520876994862626,5.8952761969225485,5.8952761969225485,5.8952761969225485
7,4,1,0.31608839565888047,-1.060186279937625,0.31608839565888047,-1.060186279937625,0.7506503154793913,0.7506503154793913,1,10000,0.9316557359416038,0.5336910614200813,10002,1,1,-9996,2.4798598815744843,-0.9974350359391903,1.0384521492273318,2.520876994862626,6.8952761969225485,6.8952761969225485,6.8952761969225485
7,5,1,0.31608839565888047,-1.060186279937625,0.31608839565888047,-1.060186279937625,0.7506503154793913,0.7506503154793913,1,10000,0.9316557359416038,0.5336910614200813,10002,1,1,-9995,2.4798598815744843,-0.9974350359391903,1.0384521492273318,2.520876994862626,7.8952761969225485,7.8952761969225485,7.8952761969225485
8,1,1,-0.9291644399054348,-1.6752707925625145,-0.9291644399054348,-1.6752707925625145,0.15499308914424906,0.15499308914424906,0,10000,0.5059976542834193,0.81513442585663,110,1,1,-9999,-1.210700120319414,1.2884836930880716,-0.7604692646074196,-0.682685691838762,0.8917135102211606,0.8917135102211606,0.8917135102211606
8,2,1,-0.9291644399054348,-1.6752707925625145,-0.9291644399054348,-1.6752707925625145,0.15499308914424906,0.15499308914424906,0,10000,0.5059976542834193,0.81513442585663,110,1,1,-9998,-1.210700120319414,1.2884836930880716,-0.7604692646074196,-0.682685691838762,2.0917135102211604,2.0917135102211604,2.0917135102211604
8,3,1,-0.9291644399054348,-1.6752707925625145,-0.9291644399054348,-1.6752707925625145,0.15499308914424906,0.15499308914424906,0,10000,0.5059976542834193,0.81513442585663,110,1,1,-9997,-1.210700120319414,1.2884836930880716,-0.7604692646074196,-0.682685691838762,3.2917135102211605,3.2917135102211605,3.2917135102211605
8,4,1,-0.9291644399054348,-1.6752707925625145,-0.9291644399054348,-1.6752707925625145,0.15499308914424906,0.15499308914424906,0,10000,0.5059976542834193,0.81513442585663,110,1,1,-9996,-1.210700120319414,1.2884836930880716,-0.7604692646074196,-0.682685691838762,4.49171351022116,4.49171351022116,4.49171351022116
8,5,1,-0.9291644399054348,-1.6752707925625145,-0.9291644399054348,-1.6752707925625145,0.15499308914424906,0.15499308914424906,0,10000,0.5059976542834193,0.81513442585663,110,1,1,-9995,-1.210700120319414,1.2884836930880716,-0.7604692646074196,-0.682685691838762,5.691713510221161,5.691713510221161,5.691713510221161
9,1,1,0.23475069552659988,-1.0125044635497034,0.23475069552659988,-1.0125044635497034,0.7237718691020013,0.7237718691020013,1,10000,0.45512803248129785,-0.6710897942387434,10002,1,1,-9999,2.4798598815744843,1.7835075109545424,-0.840778997053879,3.422588395475148,4.796987597535071,4.796987597535071,4.796987597535071
9,2,1,0.23475069552659988,-1.0125044635497034,0.23475069552659988,-1.0125044635497034,0.7237718691020013,0.7237718691020013,1,10000,0.45512803248129785,-0.6710897942387434,10002,1,1,-9998,2.4798598815744843,1.7835075109545424,-0.840778997053879,3.422588395475148,5.796987597535071,5.796987597535071,5.796987597535071
9,3,1,0.23475069552659988,-1.0125044635497034,0.23475069552659988,-1.0125044635497034,0.7237718691020013,0.7237718691020013,1,10000,0.45512803248129785,-0.6710897942387434,10002,1,1,-9997,2.4798598815744843,1.7835075109545424,-0.840778997053879,3.422588395475148,6.796987597535071,6.796987597535071,6.796987597535071
9,4,1,0.23475069552659988,-1.0125044635497034,0.23475069552659988,-1.0125044635497034,0.7237718691020013,0.7237718691020013,1,10000,0.45512803248129785,-0.6710897942387434,10002,1,1,-9996,2.4798598815744843,1.7835075109545424,-0.840778997053879,3.422588395475148,7.796987597535071,7.796987597535071,7.796987597535071
9,5,1,0.23475069552659988,-1.0125044635497034,0.23475069552659988,-1.0125044635497034,0.7237718691020013,0.7237718691020013,1,10000,0.45512803248129785,-0.6710897942387434,10002,1,1,-9995,2.4798598815744843,1.7835075109545424,-0.840778997053879,3.422588395475148,8.796987597535072,8.796987597535072,8.796987597535072
10,1,1,0.14582615112885833,-1.9251329461112618,0.14582615112885833,-1.9251329461112618,0.5815369283937861,0.5815369283937861,1,10000,0.12183907232247293,-1.2531484321163235,10002,1,1,-9999,2.4798598815744843,-0.8783893806008484,-1.6731991988165853,-0.07172869784294944,1.302670504216973,1.302670504216973,1.302670504216973
10,2,1,0.14582615112885833,-1.9251329461112618,0.14582615112885833,-1.9251329461112618,0.5815369283937861,0.5815369283937861,1,10000,0.12183907232247293,-1.2531484321163235,10002,1,1,-9998,2.4798598815744843,-0.8783893806008484,-1.6731991988165853,-0.07172869784294944,2.302670504216973,2.302670504216973,2.302670504216973
10,3,1,0.14582615112885833,-1.9251329461112618,0.14582615112885833,-1.9251329461112618,0.5815369283937861,0.5815369283937861,1,10000,0.12183907232247293,-1.2531484321163235,10002,1,1,-9997,2.4798598815744843,-0.8783893806008484,-1.6731991988165853,-0.07172869784294944,3.302670504216973,3.302670504216973,3.302670504216973
10,4,1,0.14582615112885833,-1.9251329461112618,0.14582615112885833,-1.9251329461112618,0.5815369283937861,0.5815369283937861,1,10000,0.12183907232247293,-1.2531484321163235,10002,1,1,-9996,2.4798598815744843,-0.8783893806008484,-1.6731991988165853,-0.07172869784294944,4.302670504216973,4.302670504216973,4.302670504216973
10,5,1,0.14582615112885833,-1.9251329461112618,0.14582615112885833,-1.9251329461112618,0.5815369283937861,0.5815369283937861,1,10000,0.12183907232247293,-1.2531484321163235,10002,1,1,-9995,2.4798598815744843,-0.8783893806008484,-1.6731991988165853,-0.07172869784294944,5.302670504216973,5.302670504216973,5.302670504216973
11,1,1,-0.009167085401713848,-0.08431210601702332,-0.009167085401713848,-0.08431210601702332,0.7190006238557558,0.7190006238557558,0,2,0.36620232043787837,-0.5797274646243954,2,0,0,-1,-2.6186070215750212,-0.526763432081509,-0.7058251295793134,-3.8511955832358438,-2.4767963811759213,-2.4767963811759213,-2.4767963811759213
11,2,1,-0.009167085401713848,-0.08431210601702332,-0.009167085401713848,-0.08431210601702332,0.7190006238557558,0.7190006238557558,0,2,0.36620232043787837,-0.5797274646243954,2,0,0,0,-2.6186070215750212,-0.526763432081509,-0.7058251295793134,-3.8511955832358438,-1.4767963811759213,-0.47679638117592127,-0.47679638117592127
11,3,1,-0.009167085401713848,-0.08431210601702332,-0.009167085401713848,-0.08431210601702332,0.7190006238557558,0.7190006238557558,0,2,0.36620232043787837,-0.5797274646243954,2,0,0,1,-2.6186070215750212,-0.526763432081509,-0.7058251295793134,-3.8511955832358438,-0.47679638117592116,0.3232036188240789,0.3232036188240789
11,4,1,-0.009167085401713848,-0.08431210601702332,-0.009167085401713848,-0.08431210601702332,0.7190006238557558,0.7190006238557558,0,2,0.36620232043787837,-0.5797274646243954,2,0,0,2,-2.6186070215750212,-0.526763432081509,-0.7058251295793134,-3.8511955832358438,0.5232036188240788,1.1232036188240788,1.1232036188240788
11,5,1,-0.009167085401713848,-0.08431210601702332,-0.009167085401713848,-0.08431210601702332,0.7190006238557558,0.7190006238557558,0,2,0.36620232043787837,-0.5797274646243954,2,0,0,3,-2.6186070215750212,-0.526763432081509,-0.7058251295793134,-3.8511955832358438,1.5232036188240787,1.5232036188240787,1.5232036188240787
12,1,1,-0.23392924200743437,-1.2851698729209602,-0.23392924200743437,-1.2851698729209602,0.47241717654632914,0.47241717654632914,1,10000,0.8333154311403632,0.7123121697230805,10002,1,1,-9999,2.4798598815744843,0.32131746585781695,1.710602728421667,4.511780075853968,5.886179277913891,5.886179277913891,5.886179277913891
12,2,1,-0.23392924200743437,-1.2851698729209602,-0.23392924200743437,-1.2851698729209602,0.47241717654632914,0.47241717654632914,1,10000,0.8333154311403632,0.7123121697230805,10002,1,1,-9998,2.4798598815744843,0.32131746585781695,1.710602728421667,4.511780075853968,6.886179277913891,6.886179277913891,6.886179277913891
12,3,1,-0.23392924200743437,-1.2851698729209602,-0.23392924200743437,-1.2851698729209602,0.47241717654632914,0.47241717654632914,1,10000,0.8333154311403632,0.7123121697230805,10002,1,1,-9997,2.4798598815744843,0.32131746585781695,1.710602728421667,4.511780075853968,7.886179277913891,7.886179277913891,7.886179277913891
12,4,1,-0.23392924200743437,-1.2851698729209602,-0.23392924200743437,-1.2851698729209602,0.47241717654632914,0.47241717654632914,1,10000,0.8333154311403632,0.7123121697230805,10002,1,1,-9996,2.4798598815744843,0.32131746585781695,1.710602728421667,4.511780075853968,8.886179277913891,8.886179277913891,8.886179277913891
12,5,1,-0.23392924200743437,-1.2851698729209602,-0.23392924200743437,-1.2851698729209602,0.47241717654632914,0.47241717654632914,1,10000,0.8333154311403632,0.7123121697230805,10002,1,1,-9995,2.4798598815744843,0.32131746585781695,1.710602728421667,4.511780075853968,9.886179277913891,9.886179277913891,9.886179277913891
13,1,1,0.5214056097902358,-0.7469273381866515,0.5214056097902358,-0.7469273381866515,0.8414888133108671,0.8414888133108671,0,10000,0.005550893023610115,-1.7840270565225333,39,1,1,-9999,1.180051057197059,-0.03407780963393852,-2.1052574434270794,-0.9592841958639589,0.6151150061959638,0.6151150061959638,0.6151150061959638
13,2,1,0.5214056097902358,-0.7469273381866515,0.5214056097902358,-0.7469273381866515,0.8414888133108671,0.8414888133108671,0,10000,0.005550893023610115,-1.7840270565225333,39,1,1,-9998,1.180051057197059,-0.03407780963393852,-2.1052574434270794,-0.9592841958639589,1.8151150061959638,1.8151150061959638,1.8151150061959638
13,3,1,0.5214056097902358,-0.7469273381866515,0.5214056097902358,-0.7469273381866515,0.8414888133108671,0.8414888133108671,0,10000,0.005550893023610115,-1.7840270565225333,39,1,1,-9997,1.180051057197059,-0.03407780963393852,-2.1052574434270794,-0.9592841958639589,3.0151150061959635,3.0151150061959635,3.0151150061959635
13,4,1,0.5214056097902358,-0.7469273381866515,0.5214056097902358,-0.7469273381866515,0.8414888133108671,0.8414888133108671,0,10000,0.005550893023610115,-1.7840270565225333,39,1,1,-9996,1.180051057197059,-0.03407780963393852,-2.1052574434270794,-0.9592841958639589,4.215115006195964,4.215115006195964,4.215115006195964
13,5,1,0.5214056097902358,-0.7469273381866515,0.5214056097902358,-0.7469273381866515,0.8414888133108671,0.8414888133108671,0,10000,0.005550893023610115,-1.7840270565225333,39,1,1,-9995,1.180051057197059,-0.03407780963393852,-2.1052574434270794,-0.9592841958639589,5.415115006195964,5.415115006195964,5.415115006195964
14,1,1,0.16938572702929378,-1.1932529932819307,0.16938572702929378,-1.1932529932819307,0.677464721184702,0.677464721184702,1,10000,0.6284215645864606,-0.03377937154008008,10002,1,1,-9999,2.4798598815744843,1.4961938491133018,0.6953843663826887,4.6714380970704745,6.0458372991303975,6.0458372991303975,6.0458372991303975
14,2,1,0.16938572702929378,-1.1932529932819307,0.16938572702929378,-1.1932529932819307,0.677464721184702,0.677464721184702,1,10000,0.6284215645864606,-0.03377937154008008,10002,1,1,-9998,2.4798598815744843,1.4961938491133018,0.6953843663826887,4.6714380970704745,7.0458372991303975,7.0458372991303975,7.0458372991303975
14,3,1,0.16938572702929378,-1.1932529932819307,0.16938572702929378,-1.1932529932819307,0.677464721184702,0.677464721184702,1,10000,0.6284215645864606,-0.03377937154008008,10002,1,1,-9997,2.4798598815744843,1.4961938491133018,0.6953843663826887,4.6714380970704745,8.045837299130397,8.045837299130397,8.045837299130397
14,4,1,0.16938572702929378,-1.1932529932819307,0.16938572702929378,-1.1932529932819307,0.677464721184702,0.677464721184702,1,10000,0.6284215645864606,-0.03377937154008008,10002,1,1,-9996,2.4798598815744843,1.4961938491133018,0.6953843663826887,4.6714380970704745,9.045837299130397,9.045837299130397,9.045837299130397
14,5,1,0.16938572702929378,-1.1932529932819307,0.16938572702929378,-1.1932529932819307,0.677464721184702,0.677464721184702,1,10000,0.6284215645864606,-0.03377937154008008,10002,1,1,-9995,2.4798598815744843,1.4961938491133018,0.6953843663826887,4.6714380970704745,10.045837299130397,10.045837299130397,10.045837299130397
15,1,1,-0.17644249135628343,-1.1237570852972567,-0.17644249135628343,-1.1237570852972567,0.5212962266747139,0.5212962266747139,0,10000,0.2687747641466558,0.3348686189035474,16,1,1,-9999,-0.8379167321122862,2.4664331001688753,-1.033968077636233,0.5945482904203561,2.168947492480279,2.168947492480279,2.168947492480279
15,2,1,-0.17644249135628343,-1.1237570852972567,-0.17644249135628343,-1.1237570852972567,0.5212962266747139,0.5212962266747139,0,10000,0.2687747641466558,0.3348686189035474,16,1,1,-9998,-0.8379167321122862,2.4664331001688753,-1.033968077636233,0.5945482904203561,3.3689474924802782,3.3689474924802782,3.3689474924802782
15,3,1,-0.17644249135628343,-1.1237570852972567,-0.17644249135628343,-1.1237570852972567,0.5212962266747139,0.5212962266747139,0,10000,0.2687747641466558,0.3348686189035474,16,1,1,-9997,-0.8379167321122862,2.4664331001688753,-1.033968077636233,0.5945482904203561,4.568947492480278,4.568947492480278,4.568947492480278
15,4,1,-0.17644249135628343,-1.1237570852972567,-0.17644249135628343,-1.1237570852972567,0.5212962266747139,0.5212962266747139,0,10000,0.2687747641466558,0.3348686189035474,16,1,1,-9996,-0.8379167321122862,2.4664331001688753,-1.033968077636233,0.5945482904203561,5.768947492480279,5.768947492480279,5.768947492480279
15,5,1,-0.17644249135628343,-1.1237570852972567,-0.17644249135628343,-1.1237570852972567,0.5212962266747139,0.5212962266747139,0,10000,0.2687747641466558,0.3348686189035474,16,1,1,-9995,-0.8379167321122862,2.4664331001688753,-1.033968077636233,0.5945482904203561,6.968947492480279,6.968947492480279,6.968947492480279
16,1,1,0.28374272864311934,-1.1929031731560826,0.28374272864311934,-1.1929031731560826,0.725325522182751,0.725325522182751,0,2,0.7711958435829729,1.1025506359245827,2,0,0,-1,-2.6186070215750212,0.6229068750582814,-0.4305925152009231,-2.426292661717663,-1.0518934596577405,-1.0518934596577405,-1.0518934596577405
16,2,1,0.28374272864311934,-1.1929031731560826,0.28374272864311934,-1.1929031731560826,0.725325522182751,0.725325522182751,0,2,0.7711958435829729,1.1025506359245827,2,0,0,0,-2.6186070215750212,0.6229068750582814,-0.4305925152009231,-2.426292661717663,-0.05189345965774039,0.9481065403422596,0.9481065403422596
16,3,1,0.28374272864311934,-1.1929031731560826,0.28374272864311934,-1.1929031731560826,0.725325522182751,0.725325522182751,0,2,0.7711958435829729,1.1025506359245827,2,0,0,1,-2.6186070215750212,0.6229068750582814,-0.4305925152009231,-2.426292661717663,0.9481065403422596,1.7481065403422598,1.7481065403422598
16,4,1,0.28374272864311934,-1.1929031731560826,0.28374272864311934,-1.1929031731560826,0.725325522182751,0.725325522182751,0,2,0.7711958435829729,1.1025506359245827,2,0,0,2,-2.6186070215750212,0.6229068750582814,-0.4305925152009231,-2.426292661717663,1.9481065403422595,2.5481065403422596,2.5481065403422596
16,5,1,0.28374272864311934,-1.1929031731560826,0.28374272864311934,-1.1929031731560826,0.725325522182751,0.725325522182751,0,2,0.7711958435829729,1.1025506359245827,2,0,0,3,-2.6186070215750212,0.6229068750582814,-0.4305925152009231,-2.426292661717663,2.9481065403422595,2.9481065403422595,2.9481065403422595
17,1,1,0.13037508632987738,-0.012114859651774168,0.13037508632987738,-0.012114859651774168,0.7781111402196021,0.7781111402196021,1,10000,0.32469363138079643,0.056403540004606637,10002,1,1,-9999,2.4798598815744843,-6.669448888244291e-4,-0.1452402306484707,2.333952706037189,3.7083519080971117,3.7083519080971117,3.7083519080971117
17,2,1,0.13037508632987738,-0.012114859651774168,0.13037508632987738,-0.012114859651774168,0.7781111402196021,0.7781111402196021,1,10000,0.32469363138079643,0.056403540004606637,10002,1,1,-9998,2.4798598815744843,-6.669448888244291e-4,-0.1452402306484707,2.333952706037189,4.708351908097113,4.708351908097113,4.708351908097113
17,3,1,0.13037508632987738,-0.012114859651774168,0.13037508632987738,-0.012114859651774168,0.7781111402196021,0.7781111402196021,1,10000,0.32469363138079643,0.056403540004606637,10002,1,1,-9997,2.4798598815744843,-6.669448888244291e-4,-0.1452402306484707,2.333952706037189,5.708351908097113,5.708351908097113,5.708351908097113
17,4,1,0.13037508632987738,-0.012114859651774168,0.13037508632987738,-0.012114859651774168,0.7781111402196021,0.7781111402196021,1,10000,0.32469363138079643,0.056403540004606637,10002,1,1,-9996,2.4798598815744843,-6.669448888244291e-4,-0.1452402306484707,2.333952706037189,6.708351908097113,6.708351908097113,6.708351908097113
17,5,1,0.13037508632987738,-0.012114859651774168,0.13037508632987738,-0.012114859651774168,0.7781111402196021,0.7781111402196021,1,10000,0.32469363138079643,0.056403540004606637,10002,1,1,-9995,2.4798598815744843,-6.669448888244291e-4,-0.1452402306484707,2.333952706037189,7.708351908097113,7.708351908097113,7.708351908097113
18,1,1,-0.07294942066073418,-1.7294326955452561,-0.07294942066073418,-1.7294326955452561,0.49734622764584674,0.49734622764584674,0,10000,0.64235033467412,-0.06005816761027853,37,1,1,-9999,0.9721531812717906,-0.8628647371694589,2.220346149419739,2.3296345935220706,3.9040337955819933,3.9040337955819933,3.9040337955819933
18,2,1,-0.07294942066073418,-1.7294326955452561,-0.07294942066073418,-1.7294326955452561,0.49734622764584674,0.49734622764584674,0,10000,0.64235033467412,-0.06005816761027853,37,1,1,-9998,0.9721531812717906,-0.8628647371694589,2.220346149419739,2.3296345935220706,5.104033795581994,5.104033795581994,5.104033795581994
