unit,t,ones,x1,x2,x3,x4,z1,z2,z3,U,Xg,p_cured,p_uncured,C_tilde,V,Zl,G_star,G,C,e,Y0,Y1,Y
6,4,1,0.6478603216819465,0.3111918803770095,-0.15507800576114747,0.2165584517617276,0.6478603216819465,0.3111918803770095,0.5234993420688331,-0.4211553973309728,-0.636819128912421,0.34596593316506724,0.6540340668349327,0,-1.4519606527462037,4.8856443443016975,32,10000,1,0.12555120884209736,18.333916349783564,19.333916349783564,18.333916349783564
6,5,1,0.6478603216819465,0.3111918803770095,-0.15507800576114747,0.2165584517617276,0.6478603216819465,0.3111918803770095,0.5234993420688331,-0.4211553973309728,-0.636819128912421,0.34596593316506724,0.6540340668349327,0,-1.4519606527462037,4.8856443443016975,32,10000,1,0.10699014105097619,19.324635815888005,20.324635815888005,19.324635815888005
7,1,1,-0.5325621422380209,0.40065081138163805,-1.2690658725320105,-2.259173189696236,-0.5325621422380209,0.40065081138163805,0.1995655860308324,-0.12625879903044718,-5.404557652303339,0.0044759188529179044,0.9955240811470821,0,0.7690857111083389,1.9324888674098766,16,10000,1,0.15191471445494853,-0.21499177244121698,0.7850082275587831,-0.21499177244121698
7,2,1,-0.5325621422380209,0.40065081138163805,-1.2690658725320105,-2.259173189696236,-0.5325621422380209,0.40065081138163805,0.1995655860308324,-0.12625879903044718,-5.404557652303339,0.0044759188529179044,0.9955240811470821,0,0.7690857111083389,1.9324888674098766,16,10000,1,-0.2102333607610823,0.6039341899507676,1.6039341899507678,0.6039341899507676
7,3,1,-0.5325621422380209,0.40065081138163805,-1.2690658725320105,-2.259173189696236,-0.5325621422380209,0.40065081138163805,0.1995655860308324,-0.12625879903044718,-5.404557652303339,0.0044759188529179044,0.9955240811470821,0,0.7690857111083389,1.9324888674098766,16,10000,1,1.6756515182729883,2.546876629467803,3.546876629467803,2.546876629467803
7,4,1,-0.5325621422380209,0.40065081138163805,-1.2690658725320105,-2.259173189696236,-0.5325621422380209,0.40065081138163805,0.1995655860308324,-0.12625879903044718,-5.404557652303339,0.0044759188529179044,0.9955240811470821,0,0.7690857111083389,1.9324888674098766,16,10000,1,-1.52371889508851,1.9471914227870537,2.9471914227870535,1.9471914227870537
7,5,1,-0.5325621422380209,0.40065081138163805,-1.2690658725320105,-2.259173189696236,-0.5325621422380209,0.40065081138163805,0.1995655860308324,-0.12625879903044718,-5.404557652303339,0.0044759188529179044,0.9955240811470821,0,0.7690857111083389,1.9324888674098766,16,10000,1,2.0591618526605893,4.738631796661603,5.738631796661603,4.738631796661603
8,1,1,0.008134329691529274,0.31925566028803587,0.6803191369984022,0.7603248930042098,0.008134329691529274,0.31925566028803587,0.0026679889773516562,2.4314789161516135,-0.2616043871962088,0.43496935526695196,0.565030644733048,1,-0.1960505515776336,3.0611696674963027,10000,10000,1,-1.3463703790918056,15.429864905701878,16.429864905701876,15.429864905701878
8,2,1,0.008134329691529274,0.31925566028803587,0.6803191369984022,0.7603248930042098,0.008134329691529274,0.31925566028803587,0.0026679889773516562,2.4314789161516135,-0.2616043871962088,0.43496935526695196,0.565030644733048,1,-0.1960505515776336,3.0611696674963027,10000,10000,1,0.4317926921575127,17.31894644132654,18.31894644132654,17.31894644132654
8,3,1,0.008134329691529274,0.31925566028803587,0.6803191369984022,0.7603248930042098,0.008134329691529274,0.31925566028803587,0.0026679889773516562,2.4314789161516135,-0.2616043871962088,0.43496935526695196,0.565030644733048,1,-0.1960505515776336,3.0611696674963027,10000,10000,1,-1.1845509954102402,17.51077459754266,18.51077459754266,17.51077459754266
8,4,1,0.008134329691529274,0.31925566028803587,0.6803191369984022,0.7603248930042098,0.008134329691529274,0.31925566028803587,0.0026679889773516562,2.4314789161516135,-0.2616043871962088,0.43496935526695196,0.565030644733048,1,-0.1960505515776336,3.0611696674963027,10000,10000,1,-0.048212480709254046,19.078943854893154,20.078943854893154,19.078943854893154
8,5,1,0.008134329691529274,0.31925566028803587,0.6803191369984022,0.7603248930042098,0.008134329691529274,0.31925566028803587,0.0026679889773516562,2.4314789161516135,-0.2616043871962088,0.43496935526695196,0.565030644733048,1,-0.1960505515776336,3.0611696674963027,10000,10000,1,-0.9334360849354484,19.636332052780055,20.636332052780055,19.636332052780055
9,1,1,0.36554540460929275,0.2492790319956839,-1.8797116444221331,-1.2455300587316944,0.36554540460929275,0.2492790319956839,0.7231247266156352,-0.26128260035627854,-4.526890543617048,0.010698553451764185,0.9893014465482358,0,-1.7549904295215044,4.706378439847169,21,10000,1,0.4883480369834916,7.110276066643888,8.110276066643888,7.110276066643888
9,2,1,0.36554540460929275,0.2492790319956839,-1.8797116444221331,-1.2455300587316944,0.36554540460929275,0.2492790319956839,0.7231247266156352,-0.26128260035627854,-4.526890543617048,0.010698553451764185,0.9893014465482358,0,-1.7549904295215044,4.706378439847169,21,10000,1,-0.32058032745111237,7.705811884426585,8.705811884426584,7.705811884426585
9,3,1,0.36554540460929275,0.2492790319956839,-1.8797116444221331,-1.2455300587316944,0.36554540460929275,0.2492790319956839,0.7231247266156352,-0.26128260035627854,-4.526890543617048,0.010698553451764185,0.9893014465482358,0,-1.7549904295215044,4.706378439847169,21,10000,1,1.077774255180701,9.404989175742491,10.404989175742491,9.404989175742491
9,4,1,0.36554540460929275,0.2492790319956839,-1.8797116444221331,-1.2455300587316944,0.36554540460929275,0.2492790319956839,0.7231247266156352,-0.26128260035627854,-4.526890543617048,0.010698553451764185,0.9893014465482358,0,-1.7549904295215044,4.706378439847169,21,10000,1,-0.09681980222572109,9.817692147039281,10.817692147039281,9.817692147039281
9,5,1,0.36554540460929275,0.2492790319956839,-1.8797116444221331,-1.2455300587316944,0.36554540460929275,0.2492790319956839,0.7231247266156352,-0.26128260035627854,-4.526890543617048,0.010698553451764185,0.9893014465482358,0,-1.7549904295215044,4.706378439847169,21,10000,1,-0.031208341406362906,10.85049787744896,11.85049787744896,10.85049787744896
10,1,1,0.23359503224492073,0.32209774130024016,1.2552167655978785,1.3811532709712033,0.23359503224492073,0.32209774130024016,1.7410474612517615,0.7314636973367034,1.3334281130851182,0.7914071195267252,0.20859288047327484,1,-1.3084276039605258,5.241944301840882,10000,10000,1,-1.475364035505544,19.157260399038968,20.157260399038968,19.157260399038968
10,2,1,0.23359503224492073,0.32209774130024016,1.2552167655978785,1.3811532709712033,0.23359503224492073,0.32209774130024016,1.7410474612517615,0.7314636973367034,1.3334281130851182,0.7914071195267252,0.20859288047327484,1,-1.3084276039605258,5.241944301840882,10000,10000,1,-0.19025812915575563,20.79981335221386,21.79981335221386,20.79981335221386
10,3,1,0.23359503224492073,0.32209774130024016,1.2552167655978785,1.3811532709712033,0.23359503224492073,0.32209774130024016,1.7410474612517615,0.7314636973367034,1.3334281130851182,0.7914071195267252,0.20859288047327484,1,-1.3084276039605258,5.241944301840882,10000,10000,1,1.4632543833144345,22.626569608448957,23.626569608448957,22.626569608448957
10,4,1,0.23359503224492073,0.32209774130024016,1.2552167655978785,1.3811532709712033,0.23359503224492073,0.32209774130024016,1.7410474612517615,0.7314636973367034,1.3334281130851182,0.7914071195267252,0.20859288047327484,1,-1.3084276039605258,5.241944301840882,10000,10000,1,0.4141527535186298,23.102018793551053,24.102018793551053,23.102018793551053
10,5,1,0.23359503224492073,0.32209774130024016,1.2552167655978785,1.3811532709712033,0.23359503224492073,0.32209774130024016,1.7410474612517615,0.7314636973367034,1.3334281130851182,0.7914071195267252,0.20859288047327484,1,-1.3084276039605258,5.241944301840882,10000,10000,1,0.7554546677556385,24.272669750669557,25.272669750669557,24.272669750669557
11,1,1,0.7294830046594143,0.48170254728756845,-0.4312782031229984,0.3370764209255286,0.7294830046594143,0.48170254728756845,1.3288998624582946,-2.7358159518943634,-1.3669954915023053,0.20310570371841244,0.7968942962815876,0,-0.7940489079994445,5.342758229914418,96,10000,1,-0.2602466922561352,16.670517961628093,17.670517961628093,16.670517961628093
11,2,1,0.7294830046594143,0.48170254728756845,-0.4312782031229984,0.3370764209255286,0.7294830046594143,0.48170254728756845,1.3288998624582946,-2.7358159518943634,-1.3669954915023053,0.20310570371841244,0.7968942962815876,0,-0.7940489079994445,5.342758229914418,96,10000,1,0.672928703236121,18.13710565937422,19.13710565937422,18.13710565937422
11,3,1,0.7294830046594143,0.48170254728756845,-0.4312782031229984,0.3370764209255286,0.7294830046594143,0.48170254728756845,1.3288998624582946,-2.7358159518943634,-1.3669954915023053,0.20310570371841244,0.7968942962815876,0,-0.7940489079994445,5.342758229914418,96,10000,1,0.4189540627478551,19.010118339130088,20.010118339130088,19.010118339130088
11,4,1,0.7294830046594143,0.48170254728756845,-0.4312782031229984,0.3370764209255286,0.7294830046594143,0.48170254728756845,1.3288998624582946,-2.7358159518943634,-1.3669954915023053,0.20310570371841244,0.7968942962815876,0,-0.7940489079994445,5.342758229914418,96,10000,1,1.8674395282788814,20.7343610718956,21.7343610718956,20.7343610718956
11,5,1,0.7294830046594143,0.48170254728756845,-0.4312782031229984,0.3370764209255286,0.7294830046594143,0.48170254728756845,1.3288998624582946,-2.7358159518943634,-1.3669954915023053,0.20310570371841244,0.7968942962815876,0,-0.7940489079994445,5.342758229914418,96,10000,1,-0.4022886651047195,20.5994969752038,21.5994969752038,20.5994969752038
12,1,1,0.14520844537764788,0.23803422087803483,1.3122512686391516,1.8845103516017916,0.14520844537764788,0.23803422087803483,-0.2932155505113815,-0.2229076274052071,1.4388509862775294,0.8082766570170948,0.19172334298290516,1,-0.11895069761965231,3.28309867760981,10000,10000,1,0.1630164492369215,21.8918222022725,22.8918222022725,21.8918222022725
12,2,1,0.14520844537764788,0.23803422087803483,1.3122512686391516,1.8845103516017916,0.14520844537764788,0.23803422087803483,-0.2932155505113815,-0.2229076274052071,1.4388509862775294,0.8082766570170948,0.19172334298290516,1,-0.11895069761965231,3.28309867760981,10000,10000,1,0.12536336508582638,22.872995660196953,23.872995660196953,22.872995660196953
12,3,1,0.14520844537764788,0.23803422087803483,1.3122512686391516,1.8845103516017916,0.14520844537764788,0.23803422087803483,-0.2932155505113815,-0.2229076274052071,1.4388509862775294,0.8082766570170948,0.19172334298290516,1,-0.11895069761965231,3.28309867760981,10000,10000,1,1.4268694450640684,24.523748700186076,25.523748700186076,24.523748700186076
12,4,1,0.14520844537764788,0.23803422087803483,1.3122512686391516,1.8845103516017916,0.14520844537764788,0.23803422087803483,-0.2932155505113815,-0.2229076274052071,1.4388509862775294,0.8082766570170948,0.19172334298290516,1,-0.11895069761965231,3.28309867760981,10000,10000,1,0.8814622320645041,25.251045093686294,26.251045093686294,25.251045093686294
12,5,1,0.14520844537764788,0.23803422087803483,1.3122512686391516,1.8845103516017916,0.14520844537764788,0.23803422087803483,-0.2932155505113815,-0.2229076274052071,1.4388509862775294,0.8082766570170948,0.19172334298290516,1,-0.11895069761965231,3.28309867760981,10000,10000,1,-0.3272025684091774,25.64671269344945,26.64671269344945,25.64671269344945
13,1,1,0.9083809889853001,0.7652596952393651,0.8147402050830764,0.7319625971931152,0.9083809889853001,0.7652596952393651,-0.7583183876596931,0.8749372863511039,0.9157229976580228,0.7141698360656504,0.28583016393434957,1,-1.0885445807362106,2.762664504592812,10000,10000,1,0.8838205408867297,20.887905004322302,21.887905004322302,20.887905004322302
13,2,1,0.9083809889853001,0.7652596952393651,0.8147402050830764,0.7319625971931152,0.9083809889853001,0.7652596952393651,-0.7583183876596931,0.8749372863511039,0.9157229976580228,0.7141698360656504,0.28583016393434957,1,-1.0885445807362106,2.762664504592812,10000,10000,1,-0.3586215707707716,21.26668394849355,22.26668394849355,21.26668394849355
13,3,1,0.9083809889853001,0.7652596952393651,0.8147402050830764,0.7319625971931152,0.9083809889853001,0.7652596952393651,-0.7583183876596931,0.8749372863511039,0.9157229976580228,0.7141698360656504,0.28583016393434957,1,-1.0885445807362106,2.762664504592812,10000,10000,1,0.13917190408235774,22.515580685920117,23.515580685920117,22.515580685920117
13,4,1,0.9083809889853001,0.7652596952393651,0.8147402050830764,0.7319625971931152,0.9083809889853001,0.7652596952393651,-0.7583183876596931,0.8749372863511039,0.9157229976580228,0.7141698360656504,0.28583016393434957,1,-1.0885445807362106,2.762664504592812,10000,10000,1,-1.1906794875839384,22.85065499008697,23.85065499008697,22.85065499008697
13,5,1,0.9083809889853001,0.7652596952393651,0.8147402050830764,0.7319625971931152,0.9083809889853001,0.7652596952393651,-0.7583183876596931,0.8749372863511039,0.9157229976580228,0.7141698360656504,0.28583016393434957,1,-1.0885445807362106,2.762664504592812,10000,10000,1,0.16243587809129045,24.52721267292458,25.52721267292458,24.52721267292458
14,1,1,0.7121523031964898,0.8298314705025405,-0.12633563887357635,-0.21638662496901867,0.7121523031964898,0.8298314705025405,0.23753123851939287,0.6375370491276532,-1.488029612359254,0.18421765602531726,0.8157823439746827,0,0.3217377631564582,3.172341433404751,34,10000,1,-0.4782292305827071,15.134735051463185,16.134735051463185,15.134735051463185
14,2,1,0.7121523031964898,0.8298314705025405,-0.12633563887357635,-0.21638662496901867,0.7121523031964898,0.8298314705025405,0.23753123851939287,0.6375370491276532,-1.488029612359254,0.18421765602531726,0.8157823439746827,0,0.3217377631564582,3.172341433404751,34,10000,1,1.622389432683445,17.185044383096262,18.185044383096262,17.185044383096262
14,3,1,0.7121523031964898,0.8298314705025405,-0.12633563887357635,-0.21638662496901867,0.7121523031964898,0.8298314705025405,0.23753123851939287,0.6375370491276532,-1.488029612359254,0.18421765602531726,0.8157823439746827,0,0.3217377631564582,3.172341433404751,34,10000,1,-1.2180973537090576,16.76480098990001,17.76480098990001,16.76480098990001
14,4,1,0.7121523031964898,0.8298314705025405,-0.12633563887357635,-0.21638662496901867,0.7121523031964898,0.8298314705025405,0.23753123851939287,0.6375370491276532,-1.488029612359254,0.18421765602531726,0.8157823439746827,0,0.3217377631564582,3.172341433404751,34,10000,1,0.8631210550232713,18.805410194266173,19.805410194266173,18.805410194266173
14,5,1,0.7121523031964898,0.8298314705025405,-0.12633563887357635,-0.21638662496901867,0.7121523031964898,0.8298314705025405,0.23753123851939287,0.6375370491276532,-1.488029612359254,0.18421765602531726,0.8157823439746827,0,0.3217377631564582,3.172341433404751,34,10000,1,1.0873389423668596,19.91751913793797,20.91751913793797,19.91751913793797
15,1,1,0.5295700216665864,0.6939710867591202,0.445374713044616,0.3122847375719264,0.5295700216665864,0.6939710867591202,-0.663359476724347,0.7024833211478804,-0.43805270409583563,0.39220506857821175,0.6077949314217883,1,0.9835208792457044,2.313867306331465,10000,10000,1,2.0484238532060113,17.950230026498875,18.950230026498875,17.950230026498875
15,2,1,0.5295700216665864,0.6939710867591202,0.445374713044616,0.3122847375719264,0.5295700216665864,0.6939710867591202,-0.663359476724347,0.7024833211478804,-0.43805270409583563,0.39220506857821175,0.6077949314217883,1,0.9835208792457044,2.313867306331465,10000,10000,1,-0.8777340942255439,17.487151052783098,18.487151052783098,17.487151052783098
15,3,1,0.5295700216665864,0.6939710867591202,0.445374713044616,0.3122847375719264,0.5295700216665864,0.6939710867591202,-0.663359476724347,0.7024833211478804,-0.43805270409583563,0.39220506857821175,0.6077949314217883,1,0.9835208792457044,2.313867306331465,10000,10000,1,0.23456439513701516,19.043300297464377,20.043300297464377,19.043300297464377
15,4,1,0.5295700216665864,0.6939710867591202,0.445374713044616,0.3122847375719264,0.5295700216665864,0.6939710867591202,-0.663359476724347,0.7024833211478804,-0.43805270409583563,0.39220506857821175,0.6077949314217883,1,0.9835208792457044,2.313867306331465,10000,10000,1,1.275066483053714,20.563551341422727,21.563551341422727,20.563551341422727
15,5,1,0.5295700216665864,0.6939710867591202,0.445374713044616,0.3122847375719264,0.5295700216665864,0.6939710867591202,-0.663359476724347,0.7024833211478804,-0.43805270409583563,0.39220506857821175,0.6077949314217883,1,0.9835208792457044,2.313867306331465,10000,10000,1,-0.5517126402371683,20.650161779777285,21.650161779777285,20.650161779777285
16,1,1,-0.0066381110809743404,0.9439489897340536,0.7397947779579267,-0.3095375953683007,-0.0066381110809743404,0.9439489897340536,-0.620856095337065,-5.218479097571271,-1.4215846457142025,0.19441328133064753,0.8055867186693525,0,1.0040594666564049,0.5340207132988255,6,10000,1,0.5904757525931202,13.503431525148349,14.503431525148349,13.503431525148349
16,2,1,-0.0066381110809743404,0.9439489897340536,0.7397947779579267,-0.3095375953683007,-0.0066381110809743404,0.9439489897340536,-0.620856095337065,-5.218479097571271,-1.4215846457142025,0.19441328133064753,0.8055867186693525,0,1.0040594666564049,0.5340207132988255,6,10000,1,-0.751095510182142,13.832645893760716,14.832645893760716,13.832645893760716
16,3,1,-0.0066381110809743404,0.9439489897340536,0.7397947779579267,-0.3095375953683007,-0.0066381110809743404,0.9439489897340536,-0.620856095337065,-5.218479097571271,-1.4215846457142025,0.19441328133064753,0.8055867186693525,0,1.0040594666564049,0.5340207132988255,6,10000,1,-0.6210692390921232,14.897659029305727,15.897659029305727,14.897659029305727
16,4,1,-0.0066381110809743404,0.9439489897340536,0.7397947779579267,-0.3095375953683007,-0.0066381110809743404,0.9439489897340536,-0.620856095337065,-5.218479097571271,-1.4215846457142025,0.19441328133064753,0.8055867186693525,0,1.0040594666564049,0.5340207132988255,6,10000,1,-0.7628930282070668,15.826747134748256,16.826747134748256,15.826747134748256
16,5,1,-0.0066381110809743404,0.9439489897340536,0.7397947779579267,-0.3095375953683007,-0.0066381110809743404,0.9439489897340536,-0.620856095337065,-5.218479097571271,-1.4215846457142025,0.19441328133064753,0.8055867186693525,0,1.0040594666564049,0.5340207132988255,6,10000,1,0.5894300683364601,17.50290868302002,18.50290868302002,17.50290868302002
17,1,1,0.1581098223105073,0.06393864401616156,-1.6065332598103945,-1.6348794769519468,0.1581098223105073,0.06393864401616156,0.41474703417050396,-4.363285328933294,-4.024724163032097,0.017554679037459272,0.9824453209625408,0,-1.4100017831982985,4.539150746743034,24,10000,1,-0.44660707655969045,3.3323831199565888,4.332383119956589,3.3323831199565888
17,2,1,0.1581098223105073,0.06393864401616156,-1.6065332598103945,-1.6348794769519468,0.1581098223105073,0.06393864401616156,0.41474703417050396,-4.363285328933294,-4.024724163032097,0.017554679037459272,0.9824453209625408,0,-1.4100017831982985,4.539150746743034,24,10000,1,0.37010453531993354,4.740738925896401,5.740738925896401,4.740738925896401
