unit,t,ones,x1,x2,x3,x4,z1,z2,z3,U,Xg,p_cured,p_uncured,C_tilde,V,Zl,G_star,G,C,e,delta_gt,tau,Y0,Y1,Y
5,5,1,-0.6250587846152484,0.015027648070827127,0.02421442188967967,0.5282117996425637,-0.6250587846152484,0.015027648070827127,0.6526260261041105,1.264543241491622,-2.231744021592792,0.09693586319743604,0.9030641368025639,0,-0.9537571989888936,3.3574255126611323,13,10000,1,-0.64831783302821,1220703125,-9995,1220703122.2892778,1220703123.2892778,1220703122.2892778
6,1,1,0.009543788153678179,0.7402018529828638,-0.8995720576537813,0.5426240694039433,0.009543788153678179,0.7402018529828638,1.0709209859512916,4.283828509526406,-4.260460244965934,0.013919321766600018,0.9860806782334,1,1.7598944516997705,2.8694030033100564,10000,10000,1,-0.20401343915409917,1,-9999,2.2736362224159192,3.2736362224159192,2.2736362224159192
6,2,1,0.009543788153678179,0.7402018529828638,-0.8995720576537813,0.5426240694039433,0.009543788153678179,0.7402018529828638,1.0709209859512916,4.283828509526406,-4.260460244965934,0.013919321766600018,0.9860806782334,1,1.7598944516997705,2.8694030033100564,10000,10000,1,1.5980339279677052,Inf,-9998,Inf,Inf,NA
6,3,1,0.009543788153678179,0.7402018529828638,-0.8995720576537813,0.5426240694039433,0.009543788153678179,0.7402018529828638,1.0709209859512916,4.283828509526406,-4.260460244965934,0.013919321766600018,0.9860806782334,1,1.7598944516997705,2.8694030033100564,10000,10000,1,-1.4278658385526883,Inf,-9997,Inf,Inf,NA
6,4,1,0.009543788153678179,0.7402018529828638,-0.8995720576537813,0.5426240694039433,0.009543788153678179,0.7402018529828638,1.0709209859512916,4.283828509526406,-4.260460244965934,0.013919321766600018,0.9860806782334,1,1.7598944516997705,2.8694030033100564,10000,10000,1,0.9605749569729252,Inf,-9996,Inf,Inf,NA
6,5,1,0.009543788153678179,0.7402018529828638,-0.8995720576537813,0.5426240694039433,0.009543788153678179,0.7402018529828638,1.0709209859512916,4.283828509526406,-4.260460244965934,0.013919321766600018,0.9860806782334,1,1.7598944516997705,2.8694030033100564,10000,10000,1,-1.159427577546688,Inf,-9995,Inf,Inf,NA
7,1,1,0.7888096207752824,0.9346331933047622,-0.17370580354954449,-0.1778761502628248,0.7888096207752824,0.9346331933047622,-1.157953744078393,-1.038901231640036,-1.6390587521580486,0.16259317902446963,0.8374068209755303,0,-0.15142422748728712,1.6157659175578851,6,10000,1,-0.5313235719025058,1,-9999,11.31442477407914,12.31442477407914,11.31442477407914
7,2,1,0.7888096207752824,0.9346331933047622,-0.17370580354954449,-0.1778761502628248,0.7888096207752824,0.9346331933047622,-1.157953744078393,-1.038901231640036,-1.6390587521580486,0.16259317902446963,0.8374068209755303,0,-0.15142422748728712,1.6157659175578851,6,10000,1,-0.23394483822109297,64,-9998,75.61180350776056,76.61180350776056,75.61180350776056
7,3,1,0.7888096207752824,0.9346331933047622,-0.17370580354954449,-0.1778761502628248,0.7888096207752824,0.9346331933047622,-1.157953744078393,-1.038901231640036,-1.6390587521580486,0.16259317902446963,0.8374068209755303,0,-0.15142422748728712,1.6157659175578851,6,10000,1,1.0253029659754727,729,-9997,742.8710513119571,743.8710513119571,742.8710513119571
7,4,1,0.7888096207752824,0.9346331933047622,-0.17370580354954449,-0.1778761502628248,0.7888096207752824,0.9346331933047622,-1.157953744078393,-1.038901231640036,-1.6390587521580486,0.16259317902446963,0.8374068209755303,0,-0.15142422748728712,1.6157659175578851,6,10000,1,-1.1365083884716338,4096,-9996,4108.7092399575095,4109.7092399575095,4108.7092399575095
7,5,1,0.7888096207752824,0.9346331933047622,-0.17370580354954449,-0.1778761502628248,0.7888096207752824,0.9346331933047622,-1.157953744078393,-1.038901231640036,-1.6390587521580486,0.16259317902446963,0.8374068209755303,0,-0.15142422748728712,1.6157659175578851,6,10000,1,0.2085259291521899,15625,-9995,15640.054274275133,15641.054274275133,15640.054274275133
8,1,1,-0.7880894402042031,0.8335997445974499,-0.7248538636115074,-0.8411954243315426,-0.7880894402042031,0.8335997445974499,-1.0912807522795633,-0.033701873170270576,-5.69308609682632,0.003357866042560878,0.9966421339574392,0,-1.1095495743303907,-1.1682588664803193,2,2,0,-0.1187399589728876,1,-1,-7.507800155998988,-6.507800155998988,-7.507800155998988
8,2,1,-0.7880894402042031,0.8335997445974499,-0.7248538636115074,-0.8411954243315426,-0.7880894402042031,0.8335997445974499,-1.0912807522795633,-0.033701873170270576,-5.69308609682632,0.003357866042560878,0.9966421339574392,0,-1.1095495743303907,-1.1682588664803193,2,2,0,-0.044052357445810285,0,0,-7.433112554471911,-6.433112554471911,-6.433112554471911
8,3,1,-0.7880894402042031,0.8335997445974499,-0.7248538636115074,-0.8411954243315426,-0.7880894402042031,0.8335997445974499,-1.0912807522795633,-0.033701873170270576,-5.69308609682632,0.003357866042560878,0.9966421339574392,0,-1.1095495743303907,-1.1682588664803193,2,2,0,-0.7782342429828936,0,1,-7.167294440008995,-6.167294440008995,-6.167294440008995
8,4,1,-0.7880894402042031,0.8335997445974499,-0.7248538636115074,-0.8411954243315426,-0.7880894402042031,0.8335997445974499,-1.0912807522795633,-0.033701873170270576,-5.69308609682632,0.003357866042560878,0.9966421339574392,0,-1.1095495743303907,-1.1682588664803193,2,2,0,-0.6148146497512351,16,2,9.996125153222664,10.996125153222664,10.996125153222664
8,5,1,-0.7880894402042031,0.8335997445974499,-0.7248538636115074,-0.8411954243315426,-0.7880894402042031,0.8335997445974499,-1.0912807522795633,-0.033701873170270576,-5.69308609682632,0.003357866042560878,0.9966421339574392,0,-1.1095495743303907,-1.1682588664803193,2,2,0,1.610830547221021,25,3,22.22177035019492,23.22177035019492,23.22177035019492
9,1,1,-0.400704441126436,0.412239849800244,-1.312467061211734,-1.5517709517374791,-0.400704441126436,0.412239849800244,0.902802647276531,-0.3925693947225845,-5.250822704276828,0.005215855230844367,0.9947841447691557,0,1.3027116897854902,2.864674215622927,66,10000,1,-0.13501631488367594,1,-9999,-4.85249773180875,-3.85249773180875,-4.85249773180875
9,2,1,-0.400704441126436,0.412239849800244,-1.312467061211734,-1.5517709517374791,-0.400704441126436,0.412239849800244,0.902802647276531,-0.3925693947225845,-5.250822704276828,0.005215855230844367,0.9947841447691557,0,1.3027116897854902,2.864674215622927,66,10000,1,1.66390434377637,7378697629483821e4,-9998,7378697629483821e4,7378697629483821e4,7378697629483821e4
9,3,1,-0.400704441126436,0.412239849800244,-1.312467061211734,-1.5517709517374791,-0.400704441126436,0.412239849800244,0.902802647276531,-0.3925693947225845,-5.250822704276828,0.005215855230844367,0.9947841447691557,0,1.3027116897854902,2.864674215622927,66,10000,1,-0.04230432690478401,3090315438263261e16,-9997,3090315438263261e16,3090315438263261e16,3090315438263261e16
9,4,1,-0.400704441126436,0.412239849800244,-1.312467061211734,-1.5517709517374791,-0.400704441126436,0.412239849800244,0.902802647276531,-0.3925693947225845,-5.250822704276828,0.005215855230844367,0.9947841447691557,0,1.3027116897854902,2.864674215622927,66,10000,1,-0.5536329540593232,5444517870735016e24,-9996,5444517870735016e24,5444517870735016e24,5444517870735016e24
9,5,1,-0.400704441126436,0.412239849800244,-1.312467061211734,-1.5517709517374791,-0.400704441126436,0.412239849800244,0.902802647276531,-0.3925693947225845,-5.250822704276828,0.005215855230844367,0.9947841447691557,0,1.3027116897854902,2.864674215622927,66,10000,1,0.5949728841900676,13552527156068805e30,-9995,13552527156068805e30,13552527156068805e30,13552527156068805e30
10,1,1,0.5333435633219779,0.35809435695409775,-1.1574124546347568,0.5280105359323926,0.5333435633219779,0.35809435695409775,1.1010422632557635,-1.3083420037244526,-2.9643264965337535,0.049063752619263844,0.9509362473807361,0,1.0123134278268464,5.093446319037426,450,10000,1,-1.7278255428212734,1,-9999,3.0625567705486176,4.062556770548618,3.0625567705486176
10,2,1,0.5333435633219779,0.35809435695409775,-1.1574124546347568,0.5280105359323926,0.5333435633219779,0.35809435695409775,1.1010422632557635,-1.3083420037244526,-2.9643264965337535,0.049063752619263844,0.9509362473807361,0,1.0123134278268464,5.093446319037426,450,10000,1,0.9429145537066135,29073548971824276e119,-9998,29073548971824276e119,29073548971824276e119,29073548971824276e119
10,3,1,0.5333435633219779,0.35809435695409775,-1.1574124546347568,0.5280105359323926,0.5333435633219779,0.35809435695409775,1.1010422632557635,-1.3083420037244526,-2.9643264965337535,0.049063752619263844,0.9509362473807361,0,1.0123134278268464,5.093446319037426,450,10000,1,1.445474474172929,5064827095110492e199,-9997,5064827095110492e199,5064827095110492e199,5064827095110492e199
10,4,1,0.5333435633219779,0.35809435695409775,-1.1574124546347568,0.5280105359323926,0.5333435633219779,0.35809435695409775,1.1010422632557635,-1.3083420037244526,-2.9643264965337535,0.049063752619263844,0.9509362473807361,0,1.0123134278268464,5.093446319037426,450,10000,1,0.965579549936933,8452712498170644e255,-9996,8452712498170644e255,8452712498170644e255,8452712498170644e255
10,5,1,0.5333435633219779,0.35809435695409775,-1.1574124546347568,0.5280105359323926,0.5333435633219779,0.35809435695409775,1.1010422632557635,-1.3083420037244526,-2.9643264965337535,0.049063752619263844,0.9509362473807361,0,1.0123134278268464,5.093446319037426,450,10000,1,1.5195640523289524,Inf,-9995,Inf,Inf,NA
11,1,1,0.053526206873357296,0.9447590347845107,0.6539850450506806,-0.991024970765514,0.053526206873357296,0.9447590347845107,-0.17870390610545556,-4.045449393192288,-1.4744955657209458,0.18626027158530617,0.8137397284146939,0,1.3653655886908178,1.0940714032877268,13,10000,1,0.6967793189031409,1,-9999,10.047624260883786,11.047624260883786,10.047624260883786
11,2,1,0.053526206873357296,0.9447590347845107,0.6539850450506806,-0.991024970765514,0.053526206873357296,0.9447590347845107,-0.17870390610545556,-4.045449393192288,-1.4744955657209458,0.18626027158530617,0.8137397284146939,0,1.3653655886908178,1.0940714032877268,13,10000,1,0.4875080730918087,8192,-9998,8201.838353015073,8202.838353015073,8201.838353015073
11,3,1,0.053526206873357296,0.9447590347845107,0.6539850450506806,-0.991024970765514,0.053526206873357296,0.9447590347845107,-0.17870390610545556,-4.045449393192288,-1.4744955657209458,0.18626027158530617,0.8137397284146939,0,1.3653655886908178,1.0940714032877268,13,10000,1,0.8459920573597521,1594323,-9997,1594334.1968369994,1594335.1968369994,1594334.1968369994
11,4,1,0.053526206873357296,0.9447590347845107,0.6539850450506806,-0.991024970765514,0.053526206873357296,0.9447590347845107,-0.17870390610545556,-4.045449393192288,-1.4744955657209458,0.18626027158530617,0.8137397284146939,0,1.3653655886908178,1.0940714032877268,13,10000,1,0.7468295204860386,67108864,-9996,67108876.09767447,67108877.09767447,67108876.09767447
11,5,1,0.053526206873357296,0.9447590347845107,0.6539850450506806,-0.991024970765514,0.053526206873357296,0.9447590347845107,-0.17870390610545556,-4.045449393192288,-1.4744955657209458,0.18626027158530617,0.8137397284146939,0,1.3653655886908178,1.0940714032877268,13,10000,1,-0.5253129683091157,1220703125,-9995,1220703136.825532,1220703137.825532,1220703136.825532
12,1,1,0.6456588236615062,0.8861662757117301,2.052996823666874,2.220313666451666,0.6456588236615062,0.8861662757117301,-0.30686081821401684,-1.4757312282489545,2.6249787432333003,0.932451970008986,0.06754802999101395,1,-0.7372005777178802,2.325958001973805,10000,10000,1,-0.2062901268158424,1,-9999,18.383583653884024,19.383583653884024,18.383583653884024
12,2,1,0.6456588236615062,0.8861662757117301,2.052996823666874,2.220313666451666,0.6456588236615062,0.8861662757117301,-0.30686081821401684,-1.4757312282489545,2.6249787432333003,0.932451970008986,0.06754802999101395,1,-0.7372005777178802,2.325958001973805,10000,10000,1,-1.6066335088651593,Inf,-9998,Inf,Inf,NA
12,3,1,0.6456588236615062,0.8861662757117301,2.052996823666874,2.220313666451666,0.6456588236615062,0.8861662757117301,-0.30686081821401684,-1.4757312282489545,2.6249787432333003,0.932451970008986,0.06754802999101395,1,-0.7372005777178802,2.325958001973805,10000,10000,1,-1.5153910922069305,Inf,-9997,Inf,Inf,NA
12,4,1,0.6456588236615062,0.8861662757117301,2.052996823666874,2.220313666451666,0.6456588236615062,0.8861662757117301,-0.30686081821401684,-1.4757312282489545,2.6249787432333003,0.932451970008986,0.06754802999101395,1,-0.7372005777178802,2.325958001973805,10000,10000,1,-0.9882361412902736,Inf,-9996,Inf,Inf,NA
12,5,1,0.6456588236615062,0.8861662757117301,2.052996823666874,2.220313666451666,0.6456588236615062,0.8861662757117301,-0.30686081821401684,-1.4757312282489545,2.6249787432333003,0.932451970008986,0.06754802999101395,1,-0.7372005777178802,2.325958001973805,10000,10000,1,-0.806239044029836,Inf,-9995,Inf,Inf,NA
13,1,1,0.2970159756951034,0.4523461037315428,-1.9726600833047863,0.2145795433757003,0.2970159756951034,0.4523461037315428,2.216138850817504,0.7007750648903964,-5.255980422682452,0.005189161814433909,0.994810838185566,0,-0.7514446042306946,5.453132491013083,112,10000,1,0.0924661798260809,1,-9999,-2.2224206894780965,-1.2224206894780965,-2.2224206894780965
13,2,1,0.2970159756951034,0.4523461037315428,-1.9726600833047863,0.2145795433757003,0.2970159756951034,0.4523461037315428,2.216138850817504,0.7007750648903964,-5.255980422682452,0.005189161814433909,0.994810838185566,0,-0.7514446042306946,5.453132491013083,112,10000,1,-0.58711391516726,5192296858534828e18,-9998,5192296858534828e18,5192296858534828e18,5192296858534828e18
13,3,1,0.2970159756951034,0.4523461037315428,-1.9726600833047863,0.2145795433757003,0.2970159756951034,0.4523461037315428,2.216138850817504,0.7007750648903964,-5.255980422682452,0.005189161814433909,0.994810838185566,0,-0.7514446042306946,5.453132491013083,112,10000,1,2.0563281860540257,27389274499534083e37,-9997,27389274499534083e37,27389274499534083e37,27389274499534083e37
13,4,1,0.2970159756951034,0.4523461037315428,-1.9726600833047863,0.2145795433757003,0.2970159756951034,0.4523461037315428,2.216138850817504,0.7007750648903964,-5.255980422682452,0.005189161814433909,0.994810838185566,0,-0.7514446042306946,5.453132491013083,112,10000,1,-0.10317964176129013,2695994666715064e52,-9996,2695994666715064e52,2695994666715064e52,2695994666715064e52
13,5,1,0.2970159756951034,0.4523461037315428,-1.9726600833047863,0.2145795433757003,0.2970159756951034,0.4523461037315428,2.216138850817504,0.7007750648903964,-5.255980422682452,0.005189161814433909,0.994810838185566,0,-0.7514446042306946,5.453132491013083,112,10000,1,-0.45612728441742495,19259299443872357e62,-9995,19259299443872357e62,19259299443872357e62,19259299443872357e62
14,1,1,-0.48369968635961413,0.37014783383347094,0.17815709036709712,-1.3876335877620434,-0.48369968635961413,0.37014783383347094,0.6519721446670441,1.197035445312034,-2.351380859651976,0.08695607693010884,0.9130439230698911,0,0.1229062952712621,2.5741292704474033,16,10000,1,-0.6620782746247943,1,-9999,-1.553096979980872,-0.553096979980872,-1.553096979980872
14,2,1,-0.48369968635961413,0.37014783383347094,0.17815709036709712,-1.3876335877620434,-0.48369968635961413,0.37014783383347094,0.6519721446670441,1.197035445312034,-2.351380859651976,0.08695607693010884,0.9130439230698911,0,0.1229062952712621,2.5741292704474033,16,10000,1,-0.16809649312747857,65536,-9998,65534.940884801515,65535.940884801515,65534.940884801515
14,3,1,-0.48369968635961413,0.37014783383347094,0.17815709036709712,-1.3876335877620434,-0.48369968635961413,0.37014783383347094,0.6519721446670441,1.197035445312034,-2.351380859651976,0.08695607693010884,0.9130439230698911,0,0.1229062952712621,2.5741292704474033,16,10000,1,-1.793302298608394,43046721,-9997,43046719.315679,43046720.315679,43046719.315679
14,4,1,-0.48369968635961413,0.37014783383347094,0.17815709036709712,-1.3876335877620434,-0.48369968635961413,0.37014783383347094,0.6519721446670441,1.197035445312034,-2.351380859651976,0.08695607693010884,0.9130439230698911,0,0.1229062952712621,2.5741292704474033,16,10000,1,-1.2139977671771602,4294967296,-9996,4294967295.894984,4294967296.894983,4294967295.894984
14,5,1,-0.48369968635961413,0.37014783383347094,0.17815709036709712,-1.3876335877620434,-0.48369968635961413,0.37014783383347094,0.6519721446670441,1.197035445312034,-2.351380859651976,0.08695607693010884,0.9130439230698911,0,0.1229062952712621,2.5741292704474033,16,10000,1,-0.362002758460445,152587890625,-9995,152587890626.74698,152587890627.74698,152587890626.74698
15,1,1,0.15144941303879023,0.1221315972507,-0.9828655638939815,0.4887534991995767,0.15144941303879023,0.1221315972507,0.42170153907193914,-0.1396602150874465,-2.9070954962117828,0.05180391990278717,0.9481960800972128,0,0.2883773692455143,4.358205573397419,106,10000,1,-0.9116247731682539,1,-9999,-0.6738207373586633,0.3261792626413367,-0.6738207373586633
15,2,1,0.15144941303879023,0.1221315972507,-0.9828655638939815,0.4887534991995767,0.15144941303879023,0.1221315972507,0.42170153907193914,-0.1396602150874465,-2.9070954962117828,0.05180391990278717,0.9481960800972128,0,0.2883773692455143,4.358205573397419,106,10000,1,0.1370600033925861,8112963841460668e16,-9998,8112963841460668e16,8112963841460668e16,8112963841460668e16
15,3,1,0.15144941303879023,0.1221315972507,-0.9828655638939815,0.4887534991995767,0.15144941303879023,0.1221315972507,0.42170153907193914,-0.1396602150874465,-2.9070954962117828,0.05180391990278717,0.9481960800972128,0,0.2883773692455143,4.358205573397419,106,10000,1,-0.5529508448322387,3757102126136363e35,-9997,3757102126136363e35,3757102126136363e35,3757102126136363e35
15,4,1,0.15144941303879023,0.1221315972507,-0.9828655638939815,0.4887534991995767,0.15144941303879023,0.1221315972507,0.42170153907193914,-0.1396602150874465,-2.9070954962117828,0.05180391990278717,0.9481960800972128,0,0.2883773692455143,4.358205573397419,106,10000,1,0.665474527186321,6582018229284824e48,-9996,6582018229284824e48,6582018229284824e48,6582018229284824e48
15,5,1,0.15144941303879023,0.1221315972507,-0.9828655638939815,0.4887534991995767,0.15144941303879023,0.1221315972507,0.42170153907193914,-0.1396602150874465,-2.9070954962117828,0.05180391990278717,0.9481960800972128,0,0.2883773692455143,4.358205573397419,106,10000,1,-0.09286543326390599,1232595164407831e59,-9995,1232595164407831e59,1232595164407831e59,1232595164407831e59
16,1,1,-0.42305342527106404,0.97788933548145,-0.012170962377666211,0.032841025328942626,-0.42305342527106404,0.97788933548145,-0.14566973509538703,-1.8228816322431398,-3.8262274462603605,0.021326921741215372,0.9786730782587846,0,-0.8289818311786563,0.074555407918135,2,2,0,1.3157805138516079,1,-1,1.141248586895996,2.141248586895996,1.141248586895996
16,2,1,-0.42305342527106404,0.97788933548145,-0.012170962377666211,0.032841025328942626,-0.42305342527106404,0.97788933548145,-0.14566973509538703,-1.8228816322431398,-3.8262274462603605,0.021326921741215372,0.9786730782587846,0,-0.8289818311786563,0.074555407918135,2,2,0,-0.26716696565743675,0,0,-0.44169889261304857,0.5583011073869515,0.5583011073869515
16,3,1,-0.42305342527106404,0.97788933548145,-0.012170962377666211,0.032841025328942626,-0.42305342527106404,0.97788933548145,-0.14566973509538703,-1.8228816322431398,-3.8262274462603605,0.021326921741215372,0.9786730782587846,0,-0.8289818311786563,0.074555407918135,2,2,0,-0.7035041549360238,0,1,0.12196391810836438,1.1219639181083645,1.1219639181083645
16,4,1,-0.42305342527106404,0.97788933548145,-0.012170962377666211,0.032841025328942626,-0.42305342527106404,0.97788933548145,-0.14566973509538703,-1.8228816322431398,-3.8262274462603605,0.021326921741215372,0.9786730782587846,0,-0.8289818311786563,0.074555407918135,2,2,0,-0.3659349633040352,16,2,17.459533109740352,18.459533109740352,18.459533109740352
